Fecha,Precipitacion_Pluviometrica,Precipitacion_Cronologica,Precipitacion_Maxima_30minutos,Heliofania_Efectiva,Heliofania_Relativa,Tesion_Vapor_Media,Humedad_Media,Humedad_Media_8_14_20,Rocio_Medio,Duracion_Follaje_Mojado,Velocidad_Viento_200cm_Media,Direccion_Viento_200cm,Velocidad_Viento_1000cm_Media,Direccion_Viento_1000cm,Velocidad_Viento_Maxima,Presion_Media,Radiacion_Global,Horas_Frio,Unidades_Frio,Temperatura_Abrigo_150cm,Temperatura_Abrigo_150cm_Maxima,Temperatura_Abrigo_150cm_Minima,Temperatura_Intemperie_50cm_Minima,Temperatura_Suelo_10cm_Media
131,10.8,0.6,0.6,0.0,0.0,25.33898,75.0,72.0,21.29203,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-23.90403,25.785420000000002,31.4,21.0,0.0,26.370140000000003
132,25.0,10.2,2.4,0.0,0.0,26.75625,82.0,80.0,22.180770000000003,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-23.90403,26.15279,30.6,22.7,0.0,26.577090000000002
133,8.799999,33.8,17.4,0.0,0.0,24.790789999999998,82.0,75.0,20.887970000000003,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-23.90403,24.7625,29.4,20.7,0.0,25.758329999999997
134,22.4,1.6,1.6,0.0,0.0,21.4685,73.0,72.0,18.42226,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-23.406029999999998,23.49444,28.4,17.7,0.0,25.84861
135,14.0,34.8,9.4,0.0,0.0,24.88898,82.0,80.0,20.97606,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-23.90403,24.758329999999997,30.2,20.8,0.0,26.035420000000002
136,0.0,0.0,0.0,0.0,0.0,24.94172,77.0,68.0,21.03969,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-23.90403,25.40625,31.2,20.3,0.0,26.47777
137,2.4,2.4,0.8,0.0,0.0,25.95431,87.0,89.0,21.69615,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-23.90403,24.6125,27.0,22.3,0.0,26.2375
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,0.0,23.42014,30.9,19.8,0.0,0.0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0,8.323951,72.0,69.0,4.218621,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,7.6359960000000004,5.063001,10.1118,20.5,1.5,1.7,9.764584
141,0.0,0.0,0.0,0.0,0.0,9.702502,72.0,67.0,6.299067,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,2.822,9.213,10.95486,15.9,5.8,6.2,9.640282000000001
142,0.0,0.0,0.0,0.0,0.0,10.992239999999999,83.0,82.0,8.253855999999999,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,13.36302,11.58333,13.1,9.4,9.5,10.42014
143,0.2,0.2,0.2,0.0,0.0,8.11267,80.0,81.0,3.8949300000000004,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,11.288,0.0,7.3875,10.5,4.1,4.2,9.185414999999999
144,0.0,0.0,0.0,0.0,0.0,7.506272999999999,76.0,70.0,2.8284290000000003,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,9.794,0.0,7.105555000000001,12.5,2.0,2.0,9.130554
145,0.0,0.0,0.0,0.0,0.0,8.548521000000001,84.0,85.0,4.668126999999999,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,8.465997,0.0,7.309723,11.8,1.9,2.1,9.025692999999999
146,0.0,0.0,0.0,0.0,0.0,10.40483,82.0,80.0,7.533203,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,3.153999,10.540999999999999,11.193060000000001,18.1,6.9,7.1,9.954862
147,0.0,0.0,0.0,0.0,0.0,12.041780000000001,83.0,81.0,9.500175,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,6.971997,1.411,11.55903,20.2,4.4,4.6,10.58194
148,1.0,1.0,0.6,0.0,0.0,14.88822,84.0,81.0,12.86856,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-5.2290019999999995,15.55347,21.8,11.0,11.5,12.148610000000001
149,0.0,0.0,0.0,0.0,0.0,8.762735000000001,62.0,54.0,4.491957,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,2.656,0.7469998000000001,14.70764,20.3,7.9,8.2,12.86945
150,0.0,0.0,0.0,0.0,0.0,7.571242,61.0,58.0,2.9030810000000002,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,7.469996000000001,1.411001,11.038889999999999,21.7,1.1,1.3,11.79236
151,0.0,0.0,0.0,0.0,0.0,10.07745,58.0,53.0,6.914745,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-5.561,15.813889999999999,25.2,8.9,9.0,12.634030000000001
152,0.0,0.0,0.0,0.0,0.0,15.806389999999999,80.0,76.0,13.72671,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-10.624,17.164579999999997,25.1,11.6,11.8,14.033339999999999
153,0.0,0.0,0.0,0.0,0.0,14.70565,82.0,75.0,12.61685,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-7.968,16.24931,19.1,12.7,12.9,14.25903
154,0.0,0.0,0.0,0.0,0.0,7.5790820000000005,58.0,50.0,2.6101509999999997,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,2.656,3.8179980000000002,13.679170000000001,20.3,7.6,7.8,13.55139
155,0.0,0.0,0.0,0.0,0.0,7.263310000000001,66.0,57.0,2.029219,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,9.794,4.730999,10.65455,20.1,1.5,1.6,11.97063
156,0.0,0.0,0.0,0.0,0.0,11.99116,89.0,85.0,9.231724,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,7.469996000000001,4.066999,10.273610000000001,19.9,1.7,2.2,12.08681
157,0.0,0.0,0.0,0.0,0.0,14.338989999999999,88.0,83.0,12.23858,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-2.075,14.47664,0.0,0.0,0.0,13.95
158,0.0,0.0,0.0,0.0,0.0,17.16035,89.0,87.0,15.02576,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-9.711,16.563879999999997,24.2,10.9,9.4,14.67639
159,0.0,0.0,0.0,0.0,0.0,8.067788,53.0,53.0,3.424176,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,4.232998,14.073620000000002,17.6,10.9,10.4,15.029860000000001
160,8.599999,0.0,0.0,0.0,0.0,9.115217999999999,62.0,56.0,4.865837,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,6.059001,11.83403,15.8,8.4,7.5,12.975
161,10.8,17.2,7.8,0.0,0.0,15.92961,100.0,100.0,13.92167,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,1.079,14.215279999999998,15.6,13.1,12.9,13.8882
162,4.0,3.0,0.6,0.0,0.0,10.85365,91.0,92.0,8.038422,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,14.276010000000001,10.26875,14.3,8.8,8.2,12.45834
163,46.400009999999995,20.19999,3.8,0.0,0.0,11.84021,96.0,99.0,9.287944,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,0.0,9.272219,12.2,7.4,7.0,10.94931
164,1.8,31.000009999999996,6.0,0.0,0.0,14.09898,99.0,99.0,11.97562,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,5.726997,12.73333,14.9,10.0,9.5,12.55417
165,0.8,1.0,0.4,0.0,0.0,11.471630000000001,89.0,88.0,8.920254,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.498,11.454,10.98958,17.0,7.4,7.2,12.36181
166,0.0,0.0,0.0,0.0,0.0,8.879093,67.0,57.0,5.026263,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,2.656,4.896998,11.95903,19.5,5.4,3.7,12.39792
167,0.0,0.0,0.0,0.0,0.0,12.15324,74.0,65.0,9.822942,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-3.153996,15.27847,24.5,8.2,6.0,13.15973
168,0.0,0.0,0.0,0.0,0.0,12.8139,73.0,66.0,10.57006,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-6.058999,16.174310000000002,25.1,7.2,5.1,14.445839999999999
169,0.0,0.0,0.0,0.0,0.0,12.33726,69.0,61.0,9.982459,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-9.130004,16.37639,23.5,9.7,8.2,14.78333
170,0.0,0.0,0.0,0.0,0.0,15.4029,74.0,70.0,13.4054,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-14.52501,18.01945,24.4,13.1,12.6,16.013189999999998
171,15.4,15.4,7.0,0.0,0.0,17.88982,82.0,75.0,15.734079999999999,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-17.18102,19.727079999999997,27.9,16.3,15.8,17.270139999999998
172,0.0,0.0,0.0,0.0,0.0,13.48334,83.0,79.0,11.272219999999999,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-0.83,15.14166,18.0,11.7,10.4,17.00486
173,2.0,0.0,0.0,0.0,0.0,11.99664,84.0,79.0,9.626339999999999,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,5.560997,12.304860000000001,17.1,7.4,6.0,14.554860000000001
174,9.399999000000001,10.8,2.4,0.0,0.0,13.524070000000002,95.0,96.0,11.43495,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,7.055005,12.58958,14.2,11.0,10.8,13.96459
175,0.0,0.6,1.0,0.0,0.0,10.64202,77.0,71.0,7.780455,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,3.3199980000000004,12.94028,18.9,8.6,8.3,14.347920000000002
176,0.0,0.0,0.0,0.0,0.0,9.955803999999999,65.0,57.0,6.835274000000001,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,2.49,-1.078999,13.890970000000001,23.1,5.8,5.2,14.077079999999999
177,0.0,0.0,0.0,0.0,0.0,10.27672,71.0,66.0,7.233351,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.166,2.075,14.120829999999998,20.3,8.3,7.7,14.59305
178,0.0,0.0,0.0,0.0,0.0,8.028078,63.0,59.0,3.768418,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,3.3199989999999997,10.043,10.61805,16.5,2.7,1.6,13.69028
179,0.0,0.0,0.0,0.0,0.0,8.957206,61.0,53.0,5.310657,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,1.328,1.743,12.720139999999999,18.6,5.1,4.0,13.853470000000002
180,0.0,0.0,0.0,0.0,0.0,11.92774,65.0,58.0,9.502545,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-9.129997999999999,16.70903,24.0,11.9,11.7,15.49375
181,0.0,0.0,0.0,0.0,0.0,14.203510000000001,68.0,62.0,12.11929,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-12.03501,18.14791,25.8,10.2,9.7,16.3625
182,0.0,0.0,0.0,0.0,0.0,15.27041,77.0,81.0,13.25576,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-12.45001,17.64376,21.7,14.2,14.6,16.72083
183,0.0,0.0,0.0,0.0,0.0,14.154760000000001,80.0,74.0,12.10036,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-7.386997,16.477079999999997,22.5,9.5,8.3,16.23055
184,0.0,0.0,0.0,0.0,0.0,10.02817,64.0,63.0,6.913539,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-0.9130014000000001,14.347220000000002,20.2,9.1,8.7,16.214579999999998
185,0.0,0.0,0.0,0.0,0.0,12.15531,77.0,70.0,9.685306,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,2.9879990000000003,-0.24900210000000003,13.322920000000002,19.4,4.7,3.8,15.89236
186,0.0,0.0,0.0,0.0,0.0,12.84028,72.0,65.0,10.56471,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-7.635999000000001,16.43195,23.4,7.9,6.6,17.05556
187,0.0,0.0,0.0,0.0,0.0,13.169529999999998,70.0,61.0,10.92992,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-11.039000000000001,17.44514,23.9,9.6,8.2,17.50347
188,5.0,0.0,0.0,0.0,0.0,14.540529999999999,70.0,70.0,12.43395,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-16.26801,17.5493,21.9,11.3,9.6,17.375
189,7.2,12.2,5.0,0.0,0.0,16.62208,91.0,94.0,14.572989999999999,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-7.801999,16.86666,19.8,14.9,14.5,17.202779999999997
190,0.2,0.2,0.2,0.0,0.0,14.4861,90.0,85.0,12.45936,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-0.996,14.415970000000002,16.7,12.2,11.3,15.97153
191,0.0,0.0,0.0,0.0,0.0,10.97828,79.0,77.0,8.328261,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,6.391001,12.648610000000001,18.4,8.6,8.2,15.35069
192,0.0,0.0,0.0,0.0,0.0,10.04161,78.0,74.0,7.019275,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,11.70301,11.15417,15.6,7.1,5.5,14.95764
193,0.0,0.0,0.0,0.0,0.0,8.902123,66.0,60.0,5.253255,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,5.809998,1.244998,12.20069,20.7,3.3,1.6,15.14514
194,0.0,0.0,0.0,0.0,0.0,8.527358999999999,57.0,47.0,4.606932,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,2.656,-2.49,14.83264,22.7,4.8,3.6,15.572920000000002
195,0.0,0.0,0.0,0.0,0.0,10.13841,57.0,50.0,7.087936999999999,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-7.054996000000001,16.390970000000003,24.8,7.2,6.1,16.36945
196,0.0,0.0,0.0,0.0,0.0,11.39557,60.0,43.0,8.759475,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-12.699010000000001,17.59167,25.5,9.0,7.1,17.38056
197,11.6,0.0,0.0,0.0,0.0,15.102329999999998,75.0,71.0,13.10298,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-12.11801,18.304170000000003,25.5,11.6,10.6,17.40486
198,0.0,11.6,3.2,0.0,0.0,14.337129999999998,77.0,75.0,12.24042,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-8.797998,17.265970000000003,22.2,13.6,13.3,18.10695
199,0.0,0.0,0.0,0.0,0.0,12.63468,82.0,79.0,10.37182,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-0.8300003,14.130560000000001,20.5,8.1,7.6,17.65694
200,0.0,0.0,0.0,0.0,0.0,12.14166,72.0,61.0,9.573914,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-6.3909970000000005,15.521529999999998,21.5,8.6,7.1,17.61806
201,0.0,0.0,0.0,0.0,0.0,14.517539999999999,77.0,66.0,12.50357,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-10.458,16.77639,22.5,10.5,9.2,18.05
202,0.0,0.0,0.0,0.0,0.0,13.28108,67.0,64.0,11.06082,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-12.616010000000001,17.59375,23.0,11.8,11.1,18.504170000000002
203,0.0,0.0,0.0,0.0,0.0,13.407789999999999,65.0,62.0,11.23621,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-15.60401,18.48264,23.9,12.5,11.9,18.86944
204,4.6,1.2,0.6,0.0,0.0,16.249029999999998,72.0,70.0,14.183279999999998,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-17.67902,19.65417,25.1,15.0,14.2,19.082639999999998
205,1.0,4.4,2.0,0.0,0.0,17.74429,97.0,98.0,15.5569,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-7.221000999999999,16.80486,20.6,14.2,14.0,18.65139
206,0.0,0.0,0.0,0.0,0.0,14.589739999999999,94.0,93.0,12.58385,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,3.402998,13.5868,16.5,11.1,10.9,17.08125
207,0.0,0.0,0.0,0.0,0.0,11.4278,72.0,66.0,8.862863,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-3.153999,14.83056,20.0,9.3,8.8,17.7587
208,0.0,0.0,0.0,0.0,0.0,10.2263,73.0,64.0,7.266042,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,3.735,12.89783,18.7,7.2,5.9,17.52639
209,0.0,0.0,0.0,0.0,0.0,10.69016,68.0,59.0,7.800631,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,4.979998,-3.984,14.186810000000001,24.8,5.0,3.0,17.81874
210,0.0,0.0,0.0,0.0,0.0,12.972539999999999,65.0,56.0,10.73104,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-11.537,18.35278,27.8,9.1,7.2,19.07222
211,0.0,0.0,0.0,0.0,0.0,15.312579999999999,63.0,57.0,13.275,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-17.84502,21.29583,28.8,14.4,13.3,19.82986
212,0.0,0.0,0.0,0.0,0.0,16.36093,65.0,62.0,14.306610000000001,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-21.41403,21.926389999999998,27.6,16.3,15.6,20.09028
213,0.0,0.0,0.0,0.0,0.0,12.346630000000001,68.0,69.0,9.928489,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-8.465997999999999,16.91181,21.6,13.3,13.0,19.82986
214,0.0,0.0,0.0,0.0,0.0,9.29637,59.0,52.0,5.725475,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-2.904999,14.745829999999998,22.2,7.2,6.3,18.8632
215,0.0,0.0,0.0,0.0,0.0,12.45482,73.0,65.0,10.18574,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-6.141997,15.711110000000001,23.3,8.0,7.0,19.01805
216,0.0,0.0,0.0,0.0,0.0,12.15409,71.0,56.0,9.797153,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-7.386996000000001,16.24514,23.8,8.7,7.1,19.15972
217,0.0,0.0,0.0,0.0,0.0,13.1287,72.0,73.0,10.8976,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-7.553000999999999,16.58681,25.8,7.9,7.1,19.622220000000002
218,0.0,0.0,0.0,0.0,0.0,13.91019,74.0,74.0,11.83141,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-10.209,16.61944,22.5,9.1,8.1,19.63959
219,0.2,0.0,0.0,0.0,0.0,15.21976,68.0,64.0,13.22705,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-18.924020000000002,19.47847,25.1,14.6,14.2,20.797220000000003
220,22.2,22.4,4.4,0.0,0.0,15.61309,85.0,90.0,13.566310000000001,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-6.723000999999999,16.95625,19.2,15.0,13.5,18.71944
221,0.0,0.0,0.0,0.0,0.0,9.651896,59.0,47.0,6.329451000000001,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-5.063001,14.7493,19.4,9.3,8.4,17.0875
222,0.0,0.0,0.0,0.0,0.0,11.344339999999999,58.0,56.0,8.662744,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-11.454,17.2118,22.0,12.8,11.9,17.32431
223,0.0,0.0,0.0,0.0,0.0,13.28323,66.0,59.0,11.134739999999999,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-11.869010000000001,18.12986,28.8,7.8,6.3,19.034029999999998
224,0.0,0.0,0.0,0.0,0.0,14.36575,62.0,53.0,12.32232,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-17.84502,20.909029999999998,27.0,12.7,11.8,20.99861
225,2.0,2.0,1.6,0.0,0.0,16.36567,64.0,63.0,14.202639999999999,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-18.011020000000002,21.758329999999997,31.3,14.1,13.2,21.184720000000002
226,0.0,0.0,0.0,0.0,0.0,16.58959,78.0,71.0,14.53991,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-15.189010000000001,19.539579999999997,23.9,12.9,12.2,20.383329999999997
227,0.0,0.0,0.0,0.0,0.0,13.814639999999999,68.0,57.0,11.599860000000001,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-12.86501,18.72847,25.0,11.0,9.4,20.55903
228,0.0,0.0,0.0,0.0,0.0,13.784429999999999,62.0,51.0,11.66573,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-14.60801,20.22917,29.8,11.6,10.6,21.015970000000003
229,0.0,0.0,0.0,0.0,0.0,15.111839999999999,53.0,41.0,13.1059,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-17.01502,23.640970000000003,34.2,12.0,10.7,21.9132
230,13.2,12.8,3.2,0.0,0.0,14.4549,84.0,90.0,12.40414,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-4.2329989999999995,18.17291,30.0,12.4,11.9,19.90348
231,0.0,0.4,0.2,0.0,0.0,10.64139,68.0,55.0,7.730529,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-2.4070009999999997,14.73819,20.4,10.8,10.5,18.98542
232,0.0,0.0,0.0,0.0,0.0,9.253989,61.0,53.0,5.72014,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-1.494001,14.188889999999999,20.6,9.1,8.1,19.45417
233,0.0,0.0,0.0,0.0,0.0,11.52646,69.0,54.0,8.980205999999999,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,2.324,-5.2290019999999995,14.683329999999998,23.8,6.4,4.4,19.763189999999998
234,0.0,0.0,0.0,0.0,0.0,12.56194,61.0,52.0,10.17229,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-14.52501,18.54652,24.7,12.9,12.2,20.79305
235,0.0,0.0,0.0,0.0,0.0,13.443179999999998,62.0,57.0,11.25708,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-16.43401,19.38681,25.4,12.8,11.7,21.15417
236,0.0,0.0,0.0,0.0,0.0,13.96427,64.0,58.0,11.65008,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-17.34702,19.71875,25.3,13.9,12.9,20.97014
237,35.400009999999995,35.400009999999995,31.8,0.0,0.0,15.308629999999999,77.0,70.0,13.313479999999998,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-12.616010000000001,18.21181,24.0,12.9,11.7,19.85764
238,4.2,4.2,2.8,0.0,0.0,15.62191,78.0,70.0,13.59167,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-14.02701,17.68055,25.1,13.2,13.0,19.76388
239,0.0,0.0,0.0,0.0,0.0,14.84619,75.0,65.0,12.842210000000001,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-12.94801,18.0507,25.1,12.3,11.8,20.3993
240,0.0,0.0,0.0,0.0,0.0,14.825629999999999,68.0,55.0,12.77513,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-13.94401,19.667360000000002,28.3,10.1,8.9,21.1368
241,0.0,0.0,0.0,0.0,0.0,15.18511,63.0,51.0,13.140279999999999,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-17.51302,21.80625,29.4,13.3,11.8,22.02431
242,0.0,0.0,0.0,0.0,0.0,16.45141,64.0,57.0,14.36685,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-19.42202,22.53611,30.1,14.8,13.7,22.528470000000002
243,10.4,10.4,3.6,0.0,0.0,17.79593,68.0,53.0,15.602279999999999,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-20.003020000000003,23.56181,31.2,16.0,14.6,23.12986
244,0.0,0.0,0.0,0.0,0.0,19.01069,82.0,78.0,16.665879999999998,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-19.505020000000002,20.1993,26.8,15.0,14.1,22.84722
245,0.0,0.0,0.0,0.0,0.0,18.001160000000002,74.0,65.0,15.80698,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-20.418020000000002,21.00069,26.5,15.5,15.2,22.88125
246,0.0,0.0,0.0,0.0,0.0,17.34207,67.0,55.0,15.169839999999999,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-19.42202,22.88055,30.4,14.7,13.3,23.870829999999998
247,0.0,0.0,0.0,0.0,0.0,16.48837,59.0,49.0,14.40535,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-19.25602,23.6,32.1,13.4,12.3,24.32431
248,0.0,0.0,0.0,0.0,0.0,17.6108,54.0,50.0,15.45899,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-23.90403,26.1243,33.0,19.6,19.2,24.66251
249,0.2,0.2,0.2,0.0,0.0,19.16917,72.0,62.0,16.70574,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-23.90403,22.9007,27.7,18.6,17.1,23.309720000000002
250,0.0,0.0,0.0,0.0,0.0,11.49351,58.0,48.0,8.823215,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-13.69501,19.20694,24.4,12.6,12.7,22.96528
251,0.0,0.0,0.0,0.0,0.0,12.16272,62.0,48.0,9.81813,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-11.454,18.27291,27.4,9.2,8.2,22.37292
252,4.4000010000000005,2.2,1.2,0.0,0.0,13.77155,52.0,41.0,11.611989999999999,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-19.00702,22.43542,31.2,14.6,13.2,22.68541
253,0.0,2.2,1.2,0.0,0.0,15.42423,53.0,44.0,13.36589,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-22.493029999999997,24.84862,33.4,16.2,15.0,23.39583
254,1.6,1.6,1.6,0.0,0.0,16.89346,62.0,61.0,14.67261,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-23.90403,23.02222,30.0,18.0,17.1,23.25486
255,0.0,0.0,0.0,0.0,0.0,12.76539,50.0,42.0,10.45847,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-20.33502,22.2375,28.8,14.7,14.2,23.62986
256,0.0,0.0,0.0,0.0,0.0,13.37018,54.0,55.0,11.15582,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-22.32703,20.96736,26.8,16.8,16.1,22.17848
257,0.0,0.0,0.0,0.0,0.0,12.387960000000001,50.0,40.0,9.620719,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-21.165020000000002,22.14236,28.7,15.7,15.4,22.789579999999997
258,0.0,0.0,0.0,0.0,0.0,12.67981,40.0,36.0,9.968666,0.0,0.0,  ,0.0,  ,0.0,0.0,0.0,0.0,-23.15703,24.42847,32.6,17.0,16.3,23.13194
